noise_1_channel	noise_2_channel	noise_3_channel	noise_4_channel	amp_channel	trig_channel
-32767	1	-18	-19	47	6639
32767	-18	-18	-19	47	5980
-32767	1	1	-19	47	3868
9039	-18	1	-19	65	8355
-9566	-18	1	-19	47	2152
-21775	-18	-18	-19	47	9656
16871	1	-18	-19	28	1153
-32767	-18	-18	-19	28	10071
32767	1	1	-19	65	1700
-32767	-18	1	-19	28	8148
32767	1	1	-19	47	4471
-32767	1	-18	-19	47	5112
23418	1	-18	0	47	7375
-22323	1	-18	-19	47	2869
-6453	1	-18	-19	84	9090
3812	1	1	-19	47	1568
-32767	-18	1	-19	65	10033
29438	1	-18	-19	28	1097
-32767	-18	-18	-19	47	9467
32767	1	-18	-19	28	2944
-32767	-18	-18	-19	47	6658
32767	1	-18	-19	28	6074
-32767	-18	-18	-19	65	3868
8945	-18	-18	0	47	8355
-9321	-18	-18	0	65	2133
-21889	-18	-18	-19	28	9675
17003	1	-18	-19	47	1153
-32767	1	1	0	47	10071
32767	-18	1	0	65	1681
-32767	1	1	0	47	8242
32767	1	-18	-19	28	4584
-32767	1	1	-19	28	5131
23230	1	-18	0	28	7337
-22360	1	-18	-19	47	2906
-6491	1	1	0	47	9109
3888	-18	1	-19	28	1568
-32767	-18	-18	-19	47	10052
29230	1	-18	0	65	1078
-32767	1	1	-19	47	9486
32767	1	1	-19	47	2906
-32767	-18	1	0	47	6602
32767	-18	1	-19	65	6074
-32767	1	-18	-19	65	3906
8870	1	1	-19	47	8412
-9397	1	-18	-19	47	2133
-21794	-18	-18	0	47	9656
16833	1	1	-19	47	1172
-32767	1	-18	0	65	10109
32767	-18	1	-19	28	1681
-32767	1	-18	-19	47	8167
32767	1	-18	0	47	4490
-32767	1	1	-19	47	5150
23268	-18	1	-19	65	7356
-22304	-18	-18	-19	65	2850
-6642	-18	-18	-19	28	9072
3812	1	-18	0	65	1587
-32767	-18	-18	0	65	10033
29457	1	1	0	28	1078
-32767	1	-18	0	47	9430
32767	-18	-18	0	65	2963
-32767	-18	-18	-19	65	6621
32767	-18	1	-19	28	6074
-32767	-18	1	-19	47	3830
8926	1	1	0	47	8355
-9283	-18	-18	-19	65	2152
-22058	-18	-18	0	84	9694
16984	1	-18	-19	47	1134
-32767	-18	-18	0	9	10090
32767	1	-18	-19	28	1719
-32767	-18	1	-19	47	8204
32767	-18	-18	0	47	4490
-32767	-18	1	-19	28	5093
23060	-18	-18	0	47	7356
-22191	-18	-18	-19	28	2906
-6755	-18	-18	-19	28	9128
3869	1	-18	-19	28	1587
-32767	-18	-18	0	65	10033
29476	1	-18	0	28	1097
-32767	-18	1	0	28	9467
32767	-18	-18	0	28	2925
-32767	1	-18	-19	47	6602
32767	1	-18	0	65	6130
-32767	1	-18	-19	47	3868
8681	-18	-18	-19	47	8355
-9208	-18	-18	-19	47	2152
-22021	1	-18	0	47	9675
17267	1	-18	-19	28	1172
-32767	-18	-18	-19	65	10090
32767	1	-18	-19	65	1700
-32767	-18	-18	-19	47	8148
32767	-18	-18	0	47	4547
-32767	1	1	-19	65	5075
22947	-18	-18	0	65	7375
-22058	-18	-18	-19	47	2850
-6830	-18	1	-19	28	9166
4001	-18	1	-19	47	1568
-32767	-18	1	-19	84	10033
29740	1	-18	-19	28	1078
-32767	-18	-18	0	47	9467
32767	1	-18	0	28	3038
-32767	1	-18	-19	65	6621
32767	1	1	0	47	6074
-32767	1	-18	-19	47	3849
8681	1	1	0	28	8393
-9076	1	1	0	47	2096
-22096	1	1	0	47	9675
17040	1	1	-19	47	1134
-32767	-18	-18	0	65	10090
32767	1	-18	0	65	1681
-32767	-18	-18	-19	65	8148
32767	1	-18	-19	84	4528
-32767	1	1	-19	65	5188
23286	1	-18	-19	65	7412
-22417	1	-18	-19	47	2906
-6472	1	1	0	28	9072
3680	1	-18	0	47	1587
-32767	1	1	-19	65	10071
29249	1	-18	-19	47	1078
-32767	1	-18	-19	28	9467
32767	1	1	-19	28	2888
-32767	1	-18	-19	47	6677
32767	1	-18	-19	28	5998
-32767	1	-18	-19	28	3868
9285	-18	-18	-19	47	8317
-9661	1	-18	-19	47	2190
-21341	1	1	-19	47	9675
16474	1	-18	0	28	1191
-32767	1	1	-19	65	10071
32767	-18	1	0	28	1643
-32767	1	-18	-19	28	8280
32767	1	1	-19	65	4415
-32767	1	1	-19	65	5150
23777	-18	-18	-19	47	7318
-22889	-18	1	0	9	2925
-5906	1	1	0	28	9109
3246	1	-18	0	65	1587
-32767	-18	-18	-19	65	10033
28891	-18	-18	-19	9	1097
-32767	1	-18	0	9	9524
32767	1	1	-19	47	2812
-32767	-18	1	-19	47	6677
32767	1	1	-19	47	6017
-32767	1	-18	0	47	3943
9813	-18	-18	0	47	8336
-10133	1	-18	0	65	2171
-21002	1	-18	-19	47	9637
16229	20	-18	0	47	1191
-32767	-18	1	0	47	10090
32767	1	-18	0	47	1587
-32767	1	-18	0	47	8261
32767	1	1	0	47	4452
-32767	1	-18	-19	47	5244
23966	-18	-18	0	65	7243
-23172	1	-18	0	28	2925
-5604	1	1	0	28	9072
2926	1	-18	0	47	1606
-32767	1	1	-19	65	10033
28495	1	-18	-19	65	1059
-32767	1	-18	0	28	9524
32767	1	1	-19	28	2812
-32767	-18	1	-19	47	6734
32767	1	-18	0	28	5942
-32767	1	-18	0	47	3925
9775	-18	1	-19	47	8355
-10095	1	1	0	47	2171
-20983	1	1	-19	65	9656
16097	1	1	0	28	1153
-32767	1	1	0	47	10109
32767	-18	1	0	47	1643
-32767	1	1	0	47	8242
32767	-18	1	18	47	4320
-32767	1	1	-19	47	5131
23985	1	1	0	47	7280
-23002	1	-18	0	65	2925
-5830	1	1	0	47	9090
3171	1	-18	-19	28	1530
-32767	-18	1	-19	28	10033
28834	1	1	0	28	1097
-32767	1	1	0	28	9449
32767	1	-18	0	47	2888
-32767	1	1	-19	47	6734
32767	1	1	0	9	6055
-32767	1	1	-19	28	3906
9511	1	1	-19	47	8261
-9850	1	-18	0	47	2171
-21304	1	1	-19	28	9656
16304	1	1	-19	28	1210
-32767	1	1	0	9	10109
32767	1	-18	0	28	1662
-32767	1	-18	-19	28	8242
32767	1	-18	-19	47	4547
-32767	1	1	-19	28	5150
23494	1	1	-19	28	7337
-22776	1	-18	0	28	2906
-6057	1	1	-19	9	9147
3416	1	1	0	28	1568
-32767	1	1	-19	28	10033
29004	1	-18	0	47	1078
-32767	-18	1	-19	65	9486
32767	-18	-18	-19	47	2888
-32767	1	1	-19	84	6658
32767	-18	1	0	47	6036
-32767	1	1	0	47	3887
9115	1	1	0	47	8355
-9566	1	1	-19	28	2133
-21511	1	1	-19	28	9637
16493	1	1	-19	28	1172
-32767	-18	1	-19	47	10090
32767	1	1	0	47	1624
-32767	-18	1	0	47	8167
32767	1	1	-19	28	4471
-32767	1	1	-19	47	5150
23513	-18	1	0	9	7375
-22606	1	-18	-19	65	2906
-6226	1	1	-19	47	9109
3397	1	1	0	28	1606
-32767	1	1	-19	47	10052
28966	1	1	-19	28	1078
-32767	-18	1	-19	47	9449
32767	1	1	0	28	2925
-32767	1	-18	-19	28	6677
32767	-18	-18	0	9	5998
-32767	1	-18	0	65	3868
9455	1	1	0	65	8317
-9717	1	1	0	47	2190
-21379	1	-18	0	28	9656
16512	1	1	-19	47	1153
-32767	1	1	-19	28	10090
32767	1	1	-19	65	1662
-32767	1	-18	0	47	8223
32767	1	1	-19	28	4471
-32767	1	1	0	47	5150
23626	1	1	-19	47	7356
-22889	1	-18	-19	47	2906
-6075	1	-18	-19	47	9053
3284	1	1	-19	47	1587
-32767	-18	1	-19	28	10052
28853	-18	1	-19	47	1097
-32767	1	-18	-19	28	9505
32767	-18	1	0	65	2793
-32767	1	-18	-19	47	6696
32767	1	1	0	28	5998
-32767	1	-18	0	65	3925
9568	1	1	0	28	8336
-10000	1	-18	-19	28	2152
-21134	1	-18	-19	28	9637
16097	1	-18	-19	47	1191
-32767	1	-18	-19	28	10071
32767	1	1	-19	28	1606
-32767	1	1	-19	28	8280
32767	-18	1	-19	47	4452
-32767	1	1	0	28	5169
23853	1	1	-19	65	7243
-23096	1	1	-19	65	2925
-5811	1	1	-19	47	9090
3077	1	1	-19	65	1587
-32767	1	1	-19	28	10052
28815	1	-18	-19	47	1059
-32767	1	-18	0	28	9524
32767	1	1	-19	28	2888
-32767	1	1	-19	47	6696
32767	1	19	-19	9	5998
-32767	1	1	-19	47	3943
9738	-18	1	-19	28	8355
-10076	1	1	-19	47	2190
-21115	1	1	-19	47	9656
16097	1	1	-19	47	1191
-32767	1	1	-19	47	10127
32767	1	-18	-19	47	1643
-32767	20	-18	0	65	8280
32767	1	1	-19	28	4471
-32767	1	1	-19	28	5244
24022	20	-18	-19	47	7337
-23191	20	1	-19	47	2944
-5660	1	-18	0	47	9090
3039	1	-18	-19	84	1606
-32767	1	-18	-19	65	10052
28438	1	1	-19	-10	1040
-32767	1	-18	-19	47	9486
32767	1	1	-19	47	2812
-32767	1	-18	-19	65	6809
32767	1	1	0	47	5961
-32767	-18	1	0	47	3943
9662	1	1	0	47	8317
-10133	1	1	-19	47	2171
-21021	1	1	-19	47	9637
15965	1	-18	0	47	1172
-32767	20	-18	-19	65	10109
32767	1	1	-19	47	1681
-32767	1	-18	-19	28	8280
32767	1	-18	-19	65	4358
-32767	1	-18	0	47	5169
23871	1	-18	-19	47	7262
-23002	1	-18	-19	65	2963
-5906	1	1	0	47	9128
3265	1	-18	-19	47	1606
-32767	1	1	-19	28	10033
28759	1	1	0	65	1097
-32767	1	-18	0	47	9543
32767	1	-18	0	28	2906
-32767	1	-18	0	47	6753
32767	1	-18	-19	65	6017
-32767	1	-18	0	28	3943
9757	-18	1	-19	84	8299
-9944	1	1	0	84	2152
-21058	-18	-18	0	47	9618
16172	-18	1	-19	47	1191
-32767	1	1	-19	28	10127
32767	1	-18	0	47	1606
-32767	1	1	-19	47	8242
32767	-18	-18	0	28	4490
-32767	1	1	0	47	5225
23909	1	1	0	47	7337
-23040	-18	1	-19	28	2888
-5811	1	1	-19	-10	9128
3114	1	-18	-19	28	1568
-32767	1	-18	-19	28	10033
28646	1	1	-19	65	1097
-32767	1	1	-19	28	9543
32767	1	-18	-19	65	2888
-32767	1	-18	-19	47	6734
32767	1	1	-19	28	5923
-32767	1	-18	-19	47	3906
9587	1	1	-19	47	8317
-10038	1	-18	-19	28	2171
-21190	1	-18	-19	28	9656
16135	1	-18	0	9	1172
-32767	1	-18	0	28	10109
32767	1	-18	0	47	1662
-32767	1	-18	0	47	8223
32767	1	1	0	28	4358
-32767	1	1	0	9	5169
23720	1	1	-19	47	7375
-22889	1	-18	0	28	2906
-5943	-18	1	0	65	9090
3190	1	-18	0	28	1568
-32767	1	-18	-19	47	10033
28947	-18	-18	0	47	1097
-32767	1	-18	0	47	9505
32767	1	-18	0	28	2850
-32767	1	-18	-19	28	6696
32767	1	1	-19	28	6055
-32767	1	1	-19	28	3868
9568	1	1	0	9	8336
-9812	1	1	-19	28	2171
-21285	-18	-18	0	47	9694
16323	1	1	0	47	1172
-32767	1	1	0	9	10109
32767	1	-18	0	28	1643
-32767	-18	1	0	47	8317
32767	-18	-18	0	9	4566
-32767	1	-18	0	28	5188
23853	1	-18	-19	28	7337
-22832	-18	-18	-19	47	2925
-5755	1	1	-19	47	9109
3265	1	-18	0	28	1587
-32767	1	-18	0	47	10052
28721	1	1	0	47	1059
-32767	20	1	0	47	9524
32767	1	-18	-19	47	2831
-32767	-18	1	-19	47	6658
32767	-18	1	-19	47	5942
-32767	1	-18	0	47	3962
9738	1	-18	0	65	8336
-10151	1	-18	-19	9	2152
-20926	1	1	0	9	9637
16040	1	-18	0	28	1172
-32767	1	1	0	28	10127
32767	1	-18	-19	9	1624
-32767	1	1	0	9	8261
32767	1	1	0	47	4415
-32767	1	1	0	47	5207
24211	-18	1	0	65	7280
-23172	1	1	0	47	2944
-5472	-18	1	0	47	9034
2718	1	-18	0	28	1606
-32767	1	-18	-19	28	10014
28381	1	1	0	28	1040
-32767	1	1	-19	28	9505
32767	-18	-18	0	47	2831
-32767	1	-18	-19	65	6809
32767	-18	1	0	9	5980
-32767	1	-18	0	9	3981
10209	-18	1	-19	84	8261
-10265	1	1	-19	47	2190
-20568	1	-18	0	47	9618
15870	1	1	-19	28	1172
-32767	-18	-18	0	28	10090
32767	1	-18	0	28	1624
-32767	1	-18	-19	47	8336
32767	1	-18	0	65	4320
-32767	-18	1	0	47	5244
24287	1	-18	-19	65	7280
-23379	1	-18	0	28	2963
-5321	1	1	-19	28	9053
2775	-18	-18	-19	28	1643
-32767	1	-18	-19	47	10014
28381	1	-18	-19	9	1078
-32767	1	-18	0	47	9505
32767	1	-18	0	47	2756
-32767	1	-18	-19	65	6771
32767	-18	1	0	28	5980
-32767	1	1	-19	28	3981
10285	-18	1	0	65	8261
-10567	1	-18	0	28	2209
-20624	1	-18	0	28	9618
15870	1	1	-19	28	1210
-32767	1	-18	0	28	10127
32767	1	1	0	84	1606
-32767	1	-18	-19	28	8299
32767	1	1	0	28	4396
-32767	-18	1	0	28	5225
24362	-18	-18	-19	47	7262
-23342	1	-18	-19	47	2944
-5434	1	1	0	28	9072
2680	-18	1	-19	28	1624
-32767	1	-18	0	84	10033
28476	1	-18	0	47	1059
-32767	1	-18	-19	47	9562
32767	1	-37	-19	47	2869
-32767	-18	1	-19	47	6753
32767	-18	1	-19	9	5904
-32767	1	-18	0	28	3925
10134	-18	1	0	9	8280
-10208	1	-18	0	84	2190
-20775	-18	-18	-19	47	9656
16097	1	-18	-19	9	1191
-32767	1	-18	-19	28	10127
32767	1	-18	0	65	1606
-32767	1	-18	-19	47	8261
32767	1	1	-19	65	4452
-32767	1	1	-19	65	5282
24192	1	-18	-19	28	7318
-23247	1	-18	0	28	2944
-5547	1	1	0	28	9053
2831	-18	-18	-19	47	1587
-32767	-18	1	-19	47	10033
28551	1	-18	-19	65	1059
-32767	1	1	0	47	9505
32767	-18	-18	-19	28	2850
-32767	1	1	-19	28	6715
32767	-18	-18	-19	28	5980
-32767	1	1	-19	9	3906
9794	1	1	-19	47	8317
-10133	1	-18	-19	47	2152
-20870	-18	-18	-19	47	9656
16021	1	1	0	28	1172
-32767	1	1	-19	47	10052
32767	1	1	0	47	1606
-32767	1	1	0	28	8261
32767	-18	1	-19	65	4377
-32767	1	1	-19	47	5131
23947	1	1	-19	47	7299
-23059	1	-18	0	47	2925
-5887	1	1	0	65	9090
3227	1	1	-19	9	1568
-32767	1	1	-19	28	10033
28891	1	1	0	47	1078
-32767	1	-18	0	47	9543
32767	1	1	0	28	2850
-32767	1	-18	-19	47	6639
32767	1	-18	0	65	6036
-32767	1	1	0	28	3925
9643	1	1	-19	65	8336
-9868	1	1	0	65	2152
-21228	1	-18	-19	47	9637
16323	1	-18	0	28	1172
-32767	-18	-18	-19	47	10109
32767	1	-18	-19	9	1606
-32767	-18	1	0	28	8242
32767	-18	1	-19	47	4509
-32767	1	-18	-19	9	5207
23909	-18	-18	-19	9	7280
-23021	1	1	0	47	2906
-5641	1	-18	-19	9	9072
3284	1	-18	0	47	1643
-32767	-18	-18	-19	47	10033
28664	1	1	0	9	1040
-32767	-18	1	0	9	9524
32767	1	-18	0	28	2869
-32767	-18	1	-19	28	6696
32767	-18	1	-19	28	5942
-32767	-18	-18	0	28	3943
9907	-18	-18	0	47	8317
-10378	1	-18	0	47	2171
-20851	1	1	-19	47	9599
15946	1	-18	-19	47	1153
-32767	-18	-18	-19	28	10109
32767	1	-18	-19	28	1643
-32767	1	1	0	9	8299
32767	1	1	0	28	4283
-32767	1	1	0	65	5244
24381	1	-18	-19	47	7280
-23417	-18	-18	0	47	2925
-5264	1	-18	-19	47	9053
2661	1	1	0	28	1587
-32767	-18	-18	0	28	10014
28287	1	-18	0	65	1040
-32767	1	-18	-19	28	9524
32767	1	-18	0	47	2812
-32767	1	1	0	28	6809
32767	-18	1	-19	28	5961
-32767	1	-18	-19	28	3962
10096	-18	-18	0	47	8204
-10227	1	-18	-19	65	2190
-20870	1	1	-19	28	9637
16097	1	-18	0	28	1191
-32767	1	-18	-19	47	10109
32767	1	1	-19	28	1587
-32767	1	-18	-19	9	8336
32767	1	-18	-19	-10	4452
-32767	1	-18	-19	28	5225
24287	1	1	-19	28	7299
-23191	1	1	0	65	2944
-5472	-18	-18	0	47	9072
3020	1	1	-19	9	1606
-32767	-18	-18	0	28	9995
28457	1	-18	-19	28	1040
-32767	1	-18	-19	28	9562
32767	1	1	-19	28	2793
-32767	-18	-18	-19	47	6715
32767	1	-18	-19	28	5961
-32767	1	-18	-19	65	3962
9983	1	-18	-19	28	8317
-10265	-18	1	-19	65	2171
-20832	-18	-18	-19	65	9618
15908	1	-18	-19	28	1191
-32767	1	-18	-19	28	10127
32767	1	1	-19	47	1587
-32767	1	1	-19	47	8261
32767	-18	-18	0	28	4358
-32767	1	-18	-19	28	5244
24136	1	1	0	28	7318
-23228	1	-18	-19	28	2906
-5623	1	1	-19	28	9053
2944	1	-18	0	28	1606
-32767	1	1	-19	47	10014
28551	1	-18	0	65	1040
-32767	-18	1	-19	47	9486
32767	1	-18	-19	28	2888
-32767	-18	1	0	47	6771
32767	1	-18	0	47	5923
-32767	1	1	0	28	3906
10077	1	-18	0	9	8261
-10265	1	1	0	47	2190
-20775	1	-18	0	65	9656
15795	1	-18	-19	47	1172
-32767	-18	-18	-19	47	10109
32767	1	-18	-19	28	1643
-32767	1	-18	-19	47	8299
32767	-18	-18	-19	28	4396
-32767	-18	-37	-19	9	5188
24362	1	1	0	47	7280
-23379	1	1	-19	47	3001
-5321	1	1	0	28	9072
2775	-18	1	-19	-10	1587
-32767	1	-18	-19	28	10014
28344	1	-18	-19	28	1059
-32767	1	1	0	47	9543
32767	1	-18	0	-10	2718
-32767	1	-18	-19	47	6753
32767	1	1	-19	47	5923
-32767	1	1	-19	28	4000
10172	1	1	0	28	8280
-10340	1	-18	-19	28	2190
-20530	1	1	-19	47	9618
15531	1	-18	-19	9	1191
-32767	-18	1	-19	47	10090
32767	1	1	0	47	1568
-32767	1	1	0	47	8336
32767	1	-18	0	47	4358
-32767	1	-18	-19	47	5244
24683	1	1	-19	28	7186
-23511	1	-18	-19	47	2963
-5057	-18	-18	-19	28	9034
2322	1	1	0	65	1624
-32767	1	-18	-19	47	10014
27910	-18	1	-19	28	1097
-32767	1	1	0	28	9562
32767	1	-18	0	47	2831
-32767	1	1	0	47	6809
32767	1	-18	-19	65	5885
-32767	-18	1	-19	47	4019
10719	1	-18	-19	47	8280
-10925	-18	1	0	65	2228
-20002	-18	-18	-19	65	9599
15418	1	-18	-19	47	1172
-32767	1	-18	0	47	10109
32767	1	-18	-19	47	1587
-32767	-18	-18	0	28	8336
32767	-18	1	-19	47	4320
-32767	-18	-18	0	28	5339
24853	-18	-18	-19	28	7205
-23964	-18	-18	-19	47	3001
-4585	1	1	-19	47	9034
2133	1	-18	-19	9	1662
-32767	-18	-18	-19	47	10014
27834	1	-18	-19	-10	1059
-32767	-18	-18	-19	28	9562
32767	1	1	-19	65	2699
-32767	1	-18	-19	47	6847
32767	1	-18	-19	28	5923
-32767	1	-18	-19	28	3981
10870	-18	-18	-19	65	8261
-11057	1	-18	-19	28	2228
-19964	1	-18	0	47	9599
15267	1	-18	-19	28	1191
-32767	1	-18	-19	28	10109
32767	1	1	-19	47	1587
-32767	-18	-18	0	9	8374
32767	-18	-18	-19	65	4302
-32767	1	1	-19	28	5301
24890	1	-18	0	9	7205
-23795	1	-18	-19	47	3001
-4773	1	1	-19	28	9072
2303	1	-18	0	28	1606
-32767	-18	1	0	28	10014
28079	1	1	0	65	1078
-32767	1	1	-19	47	9599
32767	1	1	-19	47	2756
-32767	1	1	0	9	6809
32767	-18	-18	-19	9	5923
-32767	1	-18	0	28	4000
10757	-18	1	0	47	8242
-10736	1	-18	0	28	2190
-20209	1	1	0	28	9599
15418	1	-18	-19	28	1191
-32767	-18	-18	-19	28	10109
32767	1	1	0	47	1530
-32767	1	-18	0	65	8355
32767	1	-18	0	47	4415
-32767	1	-18	-19	47	5301
24721	1	-18	0	65	7205
-23738	-18	1	-19	65	3001
-4849	1	-18	-19	47	9034
2341	1	1	0	65	1606
-32767	1	-18	0	47	10033
28061	1	1	0	47	1059
-32767	1	1	-19	47	9562
32767	1	-18	0	47	2812
-32767	1	-18	-19	47	6790
32767	-18	1	-19	65	5848
-32767	-18	-18	-19	47	3981
10455	-18	1	0	47	8280
-10736	1	1	0	28	2209
-20379	1	1	0	47	9618
15682	-18	1	-19	9	1191
-32767	-18	1	0	47	10109
32767	1	-18	-19	47	1587
-32767	-18	1	-19	28	8336
32767	1	1	-19	9	4264
-32767	1	-18	0	47	5244
24494	1	1	-19	28	7243
-23606	1	1	0	28	2982
-5057	1	1	0	47	8996
2680	1	1	-19	47	1624
-32767	1	-18	0	28	10014
28155	1	-18	-19	28	1059
-32767	-18	-18	-19	84	9543
32767	1	-18	-19	28	2831
-32767	1	1	-19	28	6809
32767	-18	1	0	28	5961
-32767	-18	1	-19	28	4000
10417	1	-18	0	47	8261
-10472	20	1	-19	65	2209
-20568	1	1	-19	28	9618
15625	1	1	-19	65	1191
-32767	-18	-18	0	65	10109
32767	1	1	-19	47	1606
-32767	1	1	0	47	8431
32767	1	1	0	47	4471
-32767	-18	1	0	9	5263
24645	1	1	-19	28	7243
-23530	1	-18	0	28	2982
-4943	1	-18	0	9	9034
2492	1	1	0	47	1624
-32767	1	1	0	65	10033
27966	1	1	-19	47	1078
-32767	-18	-18	-19	47	9562
32767	1	1	0	47	2756
-32767	-18	-18	0	28	6771
32767	-18	-18	0	47	5866
-32767	1	1	0	65	4019
10832	1	-18	0	28	8299
-11038	1	1	0	65	2228
-19983	1	1	-19	28	9599
15153	1	-18	-19	47	1191
-32767	1	-18	-19	47	10146
32767	1	1	-19	47	1568
-32767	1	-18	-19	65	8355
32767	1	-18	-19	65	4320
-32767	1	-18	-19	47	5339
24985	-18	1	0	47	7205
-24059	-18	-18	0	47	2982
-4566	-18	-18	0	47	9015
1888	-18	1	0	47	1624
-32767	-18	-18	0	28	10014
27683	1	-18	-19	65	1040
-32767	1	-18	-19	47	9599
32767	1	-18	-19	9	2756
-32767	1	1	0	65	6885
32767	-18	1	0	47	5848
-32767	1	-18	-19	47	3981
11115	1	1	0	9	8223
-11189	1	1	0	47	2247
-19794	1	1	0	47	9599
15078	1	1	0	47	1229
-32767	1	1	0	47	10146
32767	1	1	0	47	1624
-32767	1	-18	0	28	8393
32767	1	1	-19	47	4264
-32767	1	1	0	47	5301
25173	1	-18	-19	28	7167
-24115	1	-18	0	47	3076
-4321	-18	-18	-19	65	9015
2058	1	-18	-19	28	1662
-32767	1	1	-19	65	9995
27608	-18	-18	-19	47	1078
-32767	1	-18	-19	28	9581
32767	1	-18	0	28	2643
-32767	-18	-18	0	47	6847
32767	-18	1	-19	28	5904
-32767	1	-18	-19	47	4057
11096	1	1	-19	-10	8223
-11284	1	-18	-19	28	2247
-19794	1	-18	0	28	9618
15116	1	-18	-19	65	1229
-32767	1	-18	-19	9	10127
32767	1	-18	-19	28	1530
-32767	1	1	-19	28	8393
32767	-18	-18	-19	47	4283
-32767	1	-18	0	28	5339
25004	-18	-18	-19	28	7186
-24078	-18	-18	-19	9	3001
-4528	1	-18	-19	28	9034
2095	1	1	-19	28	1624
-32767	-18	-18	0	28	10014
27928	1	1	-19	47	1040
-32767	1	1	-19	9	9637
32767	1	-18	-19	65	2831
-32767	1	-18	0	28	6847
32767	1	-18	0	28	5829
-32767	1	1	-19	28	3962
10926	1	-18	0	9	8223
-10906	1	-18	-19	28	2190
-20058	1	1	0	28	9599
15210	1	-18	-19	9	1172
-32767	1	1	-19	47	10146
32767	1	-18	-19	47	1606
-32767	-18	-18	0	28	8317
32767	1	-18	-19	47	4339
-32767	1	-18	-19	47	5376
24890	1	-18	-19	28	7262
-23983	1	1	0	47	3001
-4698	1	1	0	28	9015
2190	1	-18	0	28	1643
-32767	-18	-18	0	28	10033
27759	1	-18	-19	28	1078
-32767	1	-18	0	47	9543
32767	1	-18	-19	28	2756
-32767	1	-18	-19	28	6866
32767	-18	1	-19	28	5904
-32767	1	-18	-19	28	4019
10662	-18	1	0	65	8261
-10831	1	-18	-19	47	2209
-20228	-18	-18	-19	47	9618
15380	1	1	-19	47	1153
-32767	1	-18	0	28	10109
32767	1	-18	0	47	1568
-32767	-18	-18	-19	28	8393
32767	1	-18	-19	47	4320
-32767	-18	-18	-19	28	5225
24664	1	1	0	28	7186
-23719	1	-18	0	47	2982
-4943	-18	1	-19	47	9053
2416	-18	-18	-19	47	1624
-32767	-18	1	-19	47	10014
28344	1	-18	-19	28	1078
-32767	-18	-18	-19	65	9581
32767	1	-18	-19	9	2737
-32767	1	1	-19	28	6790
32767	1	-18	-19	28	5904
-32767	-18	1	-19	28	4019
10681	-18	1	0	28	8261
-10718	1	1	-19	9	2190
-20266	1	-18	-19	47	9618
15531	-18	1	-19	47	1210
-32767	-18	-18	-19	9	10127
32767	1	1	-19	47	1568
-32767	1	1	-19	9	8336
32767	1	-18	0	9	4358
-32767	1	-18	-19	47	5301
24702	-18	1	0	47	7243
-23795	1	-18	-19	28	2982
-4792	1	1	-19	47	9034
2341	-18	1	-19	47	1624
-32767	-18	1	-19	28	10033
27872	1	-18	-19	28	1059
-32767	-18	1	0	28	9581
32767	1	-18	-19	9	2737
-32767	1	1	-19	47	6809
32767	1	-18	-19	28	5848
-32767	1	1	0	9	3962
10662	1	1	-19	28	8280
-10906	1	1	-19	28	2228
-20096	1	-18	-19	47	9618
15248	1	-18	0	65	1191
-32767	1	-18	-19	47	10109
32767	1	1	0	9	1606
-32767	1	-18	-19	28	8374
32767	-18	-18	0	65	4245
-32767	1	1	-19	47	5301
24739	1	1	0	28	7224
-23813	1	-18	-19	28	2982
-4906	1	-18	0	28	9053
2359	1	1	-19	28	1606
-32767	1	1	-19	47	10014
27966	1	1	0	9	1059
-32767	1	-18	0	65	9581
32767	1	1	0	28	2775
-32767	1	1	0	28	6828
32767	1	-18	0	47	5961
-32767	1	1	0	47	3981
10681	1	1	0	47	8204
-10699	1	-18	0	28	2190
-20247	-18	1	-19	65	9656
15455	1	1	-19	47	1191
-32767	1	1	-19	9	10109
32767	1	1	-19	28	1568
-32767	1	1	0	28	8393
32767	1	19	0	47	4396
-32767	1	1	0	28	5263
24702	1	1	0	47	7243
-23795	1	1	-19	65	3001
-4792	1	1	0	9	9090
2397	1	1	0	47	1624
-32767	1	1	-19	47	10033
27872	1	1	0	47	1040
-32767	1	1	0	28	9599
32767	1	-18	0	28	2775
-32767	20	-18	0	28	6809
32767	1	1	-19	28	5885
-32767	1	1	-19	28	4019
10568	1	1	0	47	8280
-10812	1	-18	-19	28	2209
-20115	1	1	-19	47	9581
15342	1	1	-19	47	1191
-32767	1	1	0	28	10090
32767	20	1	-19	28	1530
-32767	1	1	0	28	8336
32767	1	-18	0	47	4283
-32767	1	1	0	9	5339
24834	1	1	-19	47	7243
-23908	1	1	-19	47	3001
-4660	1	1	-19	47	9034
2152	1	1	0	47	1643
-32767	1	1	0	47	10014
28004	1	1	0	9	1059
-32767	1	1	-19	28	9599
32767	1	-18	0	9	2812
-32767	1	-18	0	28	6866
32767	1	1	-19	28	5829
-32767	1	1	-19	9	3981
11059	1	1	-19	47	8223
-11076	1	1	0	28	2247
-19719	1	-18	-19	47	9618
14946	20	-18	0	9	1210
-32767	1	1	-19	-10	10109
32767	1	1	-19	47	1549
-32767	1	-18	18	28	8412
32767	20	1	-19	47	4302
-32767	20	-18	0	9	5320
25211	1	-18	-19	47	7243
-24191	-18	-18	-19	28	3038
-4339	20	1	-19	65	9015
1850	1	1	0	-10	1643
-32767	1	1	0	28	9977
