noise_1_channel,noise_2_channel,noise_3_channel,noise_4_channel,amp_channel,trig_channel
-32767,-18,-18,-19,9,10127
28627,-18,-18,-19,28,965
-32767,-18,1,0,28,9467
32767,-18,1,0,9,2850
-32767,-18,1,-19,47,6602
32767,-18,1,-19,47,6225
-32767,-18,1,0,47,3661
10096,-18,1,-19,28,8412
-11001,1,1,-38,47,2002
-20889,-18,1,-19,47,9750
15757,-18,-18,-19,9,1040
-32767,-18,-18,-19,28,10165
32767,1,1,-19,28,1568
-32767,-18,1,-19,9,8223
32767,-18,1,-19,28,4584
-32767,-18,-18,-19,28,4962
24532,-18,1,-19,47,7450
-24417,-18,1,-19,9,2718
-5509,-18,-18,-19,28,9222
2284,-18,1,-19,47,1455
-32767,-18,1,-19,28,10109
28608,-18,-18,-19,28,983
-32767,-18,1,-19,-10,9524
32767,-18,-18,-19,28,2869
-32767,-18,-18,-19,9,6526
32767,1,1,-19,28,6168
-32767,1,-18,-19,9,3698
10172,-18,1,-19,28,8544
-11340,-18,1,0,28,1983
-20889,-18,-18,-19,28,9750
15814,1,1,-19,47,1059
-32767,-18,1,-19,28,10127
32767,-18,-18,-19,-10,1492
-32767,-18,1,-19,28,8129
32767,-18,1,0,28,4528
-32767,-18,1,-19,28,5018
24551,-18,1,-19,9,7469
-24568,-18,-18,-19,28,2699
-5472,-18,1,-19,28,9204
2171,-18,1,-19,28,1492
-32767,-18,1,-19,28,10127
28551,1,1,-19,9,946
-32767,-18,1,-19,9,9449
32767,-18,-18,-19,28,2944
-32767,-18,1,-19,9,6583
32767,-18,1,-19,9,6093
-32767,-18,-18,-19,9,3698
10266,-18,1,0,47,8449
-11189,-18,1,-19,9,2020
-20945,-18,-18,-19,47,9750
15757,-18,1,-19,-10,1078
-32767,1,-18,-19,47,10127
32767,-18,1,-19,47,1568
-32767,-18,-18,-19,28,8167
32767,-18,-18,-19,28,4490
-32767,-18,1,-38,28,4999
24532,-18,1,-19,28,7526
-24398,-18,-18,-19,28,2718
-5623,-18,1,-19,28,9241
2284,-18,1,-19,9,1436
-32767,-18,-18,-19,28,10127
28457,-18,-18,-19,9,1002
-32767,-18,-18,-19,9,9486
32767,-18,-18,-19,28,2775
-32767,-18,1,-19,47,6526
32767,-18,1,-19,28,6149
-32767,-18,-18,-19,28,3679
9926,-18,1,-19,28,8506
-11189,-18,1,-19,9,2020
-21021,-18,1,-19,28,9769
15795,1,1,-19,28,1078
-32767,-18,-18,-19,28,10127
32767,-18,-18,-19,28,1587
-32767,-18,1,-19,47,8204
32767,-18,1,-19,28,4622
-32767,-18,-18,-19,9,4999
24513,-18,1,-19,28,7450
-24342,-18,1,-19,28,2680
-5698,-18,-18,0,28,9204
2284,-18,-18,0,28,1436
-32767,-18,1,-19,28,10109
28551,1,-18,0,9,965
-32767,-18,1,-19,9,9505
32767,-18,1,-19,28,2925
-32767,-18,1,-19,28,6489
32767,-18,1,-19,47,6130
-32767,-18,1,-19,47,3679
10096,-18,1,-19,9,8487
-10850,1,1,-19,28,1964
-21002,-18,-18,-19,9,9769
15984,-18,1,-19,28,1040
-32767,1,1,-19,-29,10127
32767,-18,1,-19,9,1549
-32767,-18,-18,-19,9,8148
32767,-18,1,-19,28,4547
-32767,-18,-18,-19,-10,4962
24456,-18,1,-19,47,7488
-24285,-18,1,0,28,2680
-5774,-18,1,-19,9,9204
2359,-18,1,-19,28,1417
-32767,-18,1,-19,28,10109
28683,-18,1,-19,28,965
-32767,-18,1,-19,9,9449
32767,-18,1,-19,28,2869
-32767,-18,1,-19,47,6621
32767,-18,1,-19,28,6187
-32767,1,1,-19,9,3642
10002,-18,-18,-19,28,8487
-11227,-18,1,-19,9,1964
-20983,-18,1,-19,28,9731
15927,1,1,-19,28,1040
-32767,-18,-18,-19,28,10127
32767,-18,1,-19,28,1568
-32767,-18,1,0,-10,8204
32767,-18,1,0,28,4528
-32767,-18,1,-19,47,4980
24588,-18,1,-19,28,7469
-24549,-18,1,-19,9,2737
-5472,-18,1,0,28,9222
2001,1,-18,-19,9,1455
-32767,1,1,-19,9,10146
28400,1,1,0,28,965
-32767,-18,1,-38,65,9524
32767,1,1,0,28,2812
-32767,-18,1,-19,9,6526
32767,-18,1,-19,9,6168
-32767,1,1,-19,9,3698
10342,1,1,-19,9,8468
-11340,-18,-18,-19,9,1964
-20738,-18,1,-19,28,9731
15569,1,1,-19,28,1059
-32767,-18,1,-19,28,10127
32767,1,-18,-19,28,1511
-32767,-18,-18,-19,47,8185
32767,-18,-18,-19,47,4528
-32767,-18,1,-19,28,4980
24645,-18,1,-19,28,7412
-24568,-18,-18,-19,28,2699
-5245,-18,1,-19,28,9222
2039,1,1,0,28,1455
-32767,-18,1,-19,28,10146
28362,-18,1,0,9,965
-32767,1,1,-19,-10,9543
32767,-18,1,-19,9,2850
-32767,-18,1,0,9,6545
32767,1,-18,0,9,6036
-32767,-18,-18,-19,28,3679
10379,-18,-18,0,28,8506
-11661,-18,-18,0,28,1983
-20700,-18,-18,-19,28,9750
15342,-18,-18,-19,9,1059
-32767,-37,-18,0,9,10146
32767,-18,1,-19,47,1530
-32767,-18,-18,0,-10,8167
32767,-18,1,-19,28,4528
-32767,-18,-18,-19,-10,5037
24758,-18,-18,-19,47,7507
-24719,-18,-18,-19,47,2756
-5189,-18,1,0,47,9166
1737,1,1,0,28,1474
-32767,-18,-18,-19,47,10109
28268,-18,-18,-19,28,983
-32767,-18,1,-19,47,9524
32767,-18,1,0,47,2812
-32767,-18,-18,-19,9,6602
32767,-18,-18,-19,28,6093
-32767,-18,1,-19,28,3698
10549,-18,1,-19,9,8412
-11510,-18,-18,-19,28,2002
-20643,-18,-18,-19,-10,9769
15342,-18,1,-19,9,1097
-32767,-18,1,-19,28,10146
32767,1,-18,-19,28,1530
-32767,1,1,-19,28,8280
32767,-18,1,-19,47,4547
-32767,-18,-18,-19,9,4999
24796,-18,-18,-19,9,7469
-24776,-18,1,-19,9,2699
-5132,1,1,0,9,9204
1756,1,1,0,28,1417
-32767,-18,1,0,47,10090
27947,1,1,-19,28,965
-32767,-18,1,-19,9,9524
32767,-18,-18,0,9,2793
-32767,-18,1,-19,28,6564
32767,-18,1,-19,28,6074
-32767,-18,1,-19,47,3774
10662,-18,1,-19,28,8525
-11755,1,1,-19,9,2020
-20341,1,1,-19,28,9731
15116,-18,1,-19,47,1059
-32767,-18,19,-19,28,10127
32767,-18,1,-19,9,1530
-32767,-37,1,-19,9,8242
32767,-18,1,-19,28,4509
-32767,-18,1,-19,28,5093
25098,-18,1,0,28,7412
-25191,-18,1,-19,9,2737
-4660,-18,-18,-19,28,9222
1265,-18,1,-19,9,1492
-32767,-18,-18,0,28,10109
27589,-18,1,0,28,927
-32767,-18,1,-19,9,9543
32767,-18,1,-19,28,2831
-32767,-18,1,-19,9,6639
32767,-18,-18,0,9,6036
-32767,-18,1,0,47,3736
10908,1,1,-38,47,8412
-12020,-18,1,-19,28,2020
-20115,-18,-18,0,9,9731
14889,-18,1,-19,28,1059
-32767,-18,1,-19,28,10146
32767,-18,1,-19,28,1530
-32767,-18,1,-19,28,8317
32767,-18,1,-19,-10,4396
-32767,-18,1,0,47,5018
25192,-18,-18,-19,28,7450
-25115,-18,1,-19,28,2775
-4830,-18,1,-19,28,9204
1491,-18,1,-19,9,1455
-32767,-18,-18,-19,47,10090
27796,-18,1,-19,9,983
-32767,-18,1,-19,-10,9505
32767,-18,1,-19,9,2775
-32767,-18,1,-19,28,6602
32767,-18,1,-19,47,6149
-32767,-18,-18,-19,28,3736
10662,-18,1,-19,9,8393
-11831,-18,1,-19,9,2002
-20436,-18,1,-19,9,9750
15342,-37,1,-19,9,1059
-32767,-18,1,-19,9,10109
32767,-18,1,-19,9,1549
-32767,-37,1,-19,9,8242
32767,1,1,-19,28,4528
-32767,-18,1,-19,28,5018
24909,-18,1,-19,28,7412
-24908,1,1,-19,47,2718
-4981,-18,1,-19,28,9241
1774,-18,1,-19,47,1455
-32767,-18,1,-19,9,10071
27853,1,1,-19,47,946
-32767,-18,1,-19,47,9581
32767,1,1,-19,28,2850
-32767,-18,1,-19,47,6564
32767,-37,1,-19,28,6055
-32767,-18,1,0,28,3717
10511,-18,1,-19,9,8449
-11548,-18,1,-19,-10,2002
-20455,-18,1,-19,47,9750
15304,-18,1,-19,65,1097
-32767,1,-18,-19,28,10127
32767,-18,1,-19,28,1492
-32767,1,1,-19,-10,8185
32767,-18,-18,-19,47,4471
-32767,-18,1,-19,28,5037
24758,-18,1,-19,28,7507
-24719,-18,19,-19,28,2756
-5057,-18,1,-19,47,9147
1737,1,-18,-19,47,1455
-32767,-18,1,-19,28,10090
27985,-18,1,-19,47,965
-32767,-18,1,-19,65,9505
32767,-18,-18,-19,9,2793
-32767,-18,1,0,28,6583
32767,-18,1,-19,47,6074
-32767,-18,1,0,47,3717
10492,-18,1,0,-10,8468
-11718,-18,1,-19,-10,2002
-20549,-18,-18,-19,28,9713
15361,-18,1,-19,28,1059
-32767,-18,1,-19,9,10109
32767,-18,1,-19,28,1568
-32767,-18,1,-19,47,8223
32767,-18,1,-19,9,4509
-32767,1,-18,-19,47,4980
24796,1,1,-19,28,7450
-24776,-18,-18,-19,47,2793
-5226,-18,1,-19,47,9185
1718,1,1,-19,28,1455
-32767,1,-18,-19,28,10071
28155,-18,-18,-19,9,983
-32767,-18,1,-19,28,9524
32767,-18,1,-19,9,2718
-32767,-18,1,-19,9,6564
32767,-18,-18,-19,28,6074
-32767,-18,-18,-19,9,3736
10643,-18,1,-19,28,8468
-11453,1,1,-19,28,1983
-20492,-18,19,-19,9,9713
15436,-18,1,-19,47,1040
-32767,-18,1,-19,47,10127
32767,-18,1,-19,9,1492
-32767,-18,1,-19,47,8242
32767,-18,-18,-19,47,4528
-32767,-18,19,-19,28,5037
24909,-18,-18,-19,28,7412
-24795,-18,1,-19,9,2737
-5019,-37,1,-19,9,9185
1699,-18,1,-19,9,1474
-32767,1,1,-19,9,10127
28042,-18,1,-19,28,983
-32767,-18,1,-19,47,9562
32767,-18,1,-19,28,2812
-32767,-18,1,-19,28,6583
32767,-18,1,-19,9,6074
-32767,-18,1,-19,47,3736
10511,-18,19,-19,28,8506
-11661,1,1,-19,28,2002
-20530,-18,1,-19,9,9713
15323,-18,1,-19,9,1078
-32767,-18,1,-19,47,10127
32767,-18,1,-19,9,1587
-32767,-18,1,-19,47,8261
32767,-18,1,-19,9,4434
-32767,-18,1,0,65,5056
24947,-18,1,-19,28,7450
-24814,-18,1,-19,47,2737
-4792,-18,-18,-19,28,9185
1718,1,1,-19,28,1436
-32767,-18,-18,-19,47,10127
27928,-18,1,-19,47,1002
-32767,-18,-18,-19,28,9486
32767,-18,-18,-19,28,2831
-32767,-18,-18,-38,28,6602
32767,-18,-18,-19,-10,6149
-32767,-18,-18,-19,28,3717
10455,-18,1,0,9,8412
-11472,1,1,-19,28,2002
-20492,-18,1,-19,47,9750
15380,-18,1,-19,28,1040
-32767,-18,1,-19,28,10165
32767,-18,1,-19,28,1511
-32767,-18,-18,-19,28,8242
32767,-18,1,-19,28,4490
-32767,1,1,-19,65,4962
24871,-18,1,-19,65,7469
-24832,-18,19,-19,28,2756
-5038,-18,1,-19,9,9241
1756,-18,1,-19,9,1436
-32767,-18,1,-19,47,10071
27966,-18,1,-19,28,965
-32767,-18,1,-19,9,9543
32767,-18,19,-19,28,2812
-32767,-18,1,-19,9,6602
32767,-18,1,-19,28,6074
-32767,-18,1,-19,28,3793
10964,-18,1,-19,-10,8468
-11887,-18,-18,-19,9,2002
-20266,-18,1,-19,9,9769
14984,-18,-18,-19,9,1040
-32767,-18,1,-19,28,10109
32767,-18,1,-19,28,1474
-32767,1,1,-19,28,8242
32767,-18,1,-19,28,4471
-32767,-18,-18,-19,47,5093
25211,-18,-18,0,9,7450
-24983,-18,1,-19,28,2737
-4679,-18,1,0,9,9185
1397,-18,1,-19,47,1417
-32767,-18,1,-19,47,10109
27721,-18,1,-19,9,965
-32767,-18,1,-19,9,9543
32767,-18,-18,-19,28,2869
-32767,-18,-18,-19,28,6658
32767,-18,1,-19,28,6036
-32767,1,1,-19,47,3736
10983,-18,1,-19,9,8412
-11925,-18,1,-19,-10,2058
-20058,1,1,-19,47,9750
15002,-18,1,-19,47,1078
-32767,-18,1,-19,47,10146
32767,-18,1,0,28,1492
-32767,1,1,-19,9,8261
32767,-18,1,0,28,4396
-32767,1,1,-19,9,5018
25249,1,1,-19,28,7450
-25097,1,1,-19,28,2737
-4660,-18,19,-19,47,9166
1624,-18,1,-19,9,1455
-32767,-18,1,-19,28,10071
27721,-18,1,-19,47,965
-32767,1,1,-19,28,9543
32767,1,-18,-19,28,2699
-32767,-18,1,-19,65,6658
32767,-18,1,-19,28,6036
-32767,-18,1,-19,9,3774
11040,-18,-18,0,-10,8431
-11925,-18,1,0,9,2039
-20002,-18,1,-19,9,9769
14965,-18,1,-19,47,1078
-32767,-18,1,-19,9,10165
32767,-18,19,-19,47,1530
-32767,-18,1,0,28,8280
32767,-18,1,-19,9,4547
-32767,-18,1,-38,28,5075
25306,-18,1,-19,47,7356
-25002,-18,1,-19,9,2775
-4698,-18,19,0,9,9241
1454,1,19,-19,65,1492
-32767,-18,1,0,9,10071
27853,-18,1,-19,28,946
-32767,1,1,-19,47,9581
32767,-18,19,-19,47,2831
-32767,-18,1,-19,28,6602
32767,-18,1,-19,28,6074
-32767,-18,1,-19,28,3736
10889,-18,1,-19,28,8468
-11699,1,1,-19,28,2039
-20153,-18,1,-19,28,9731
15078,-18,1,-19,47,1078
-32767,-18,1,-19,47,10184
32767,-18,1,-19,9,1511
-32767,1,1,-19,-10,8261
32767,-18,1,-19,65,4452
-32767,-18,1,-19,28,5112
25230,-18,1,-19,9,7431
-25097,-18,1,-19,-10,2756
-4566,1,1,-19,28,9128
1397,-18,-18,-19,9,1474
-32767,-18,1,-19,28,10090
27834,1,1,-19,9,946
-32767,-18,-18,-19,28,9543
32767,-18,1,-19,47,2775
-32767,-18,1,-19,28,6677
32767,-18,1,-19,28,6074
-32767,-18,1,0,47,3736
11077,-18,1,-19,9,8431
-12057,-18,1,-19,47,2020
-20039,-18,1,-19,9,9750
15040,-18,1,-19,9,1059
-32767,-18,1,-19,28,10127
32767,1,-18,-19,28,1568
-32767,-18,1,-19,28,8299
32767,-18,1,-19,47,4434
-32767,-18,-18,-19,9,4999
25211,1,1,-19,47,7412
-25115,-18,1,-19,28,2812
-4528,-18,1,-19,47,9204
1397,-18,1,-19,28,1530
-32767,1,1,-19,65,10071
27853,1,-18,-19,47,965
-32767,-18,1,-19,9,9562
32767,-18,1,-19,28,2756
-32767,-18,-18,-19,28,6621
32767,-18,1,-19,28,6112
-32767,1,1,-19,28,3774
10983,1,1,-19,28,8412
-11906,-18,1,-19,28,2002
-20058,-18,1,-19,28,9713
15078,-18,1,-19,47,1097
-32767,-18,1,-19,28,10165
32767,-18,1,-19,28,1455
-32767,-18,1,-19,47,8280
32767,-18,19,-19,47,4471
-32767,-18,1,-19,28,5075
25381,1,-18,-19,28,7412
-25210,1,1,-19,-10,2737
-4528,-18,1,-19,28,9204
1322,-18,1,0,28,1474
-32767,-18,1,-19,9,10071
27872,-18,1,-19,28,965
-32767,-18,1,-19,28,9581
32767,-18,1,-19,28,2793
-32767,-18,1,-19,9,6639
32767,-18,1,-19,47,5998
-32767,-18,1,-19,28,3717
11096,-18,1,-19,9,8431
-11963,-18,-18,-19,28,2020
-19983,-18,1,-19,28,9713
14870,1,1,-19,28,1059
-32767,-18,-18,-19,28,10165
32767,-18,1,-19,9,1530
-32767,1,1,-19,9,8242
32767,-18,1,-19,65,4434
-32767,-18,-18,-19,47,5075
25419,-18,1,-19,28,7469
-25134,-18,1,-38,47,2775
-4490,-18,1,-19,28,9166
1246,-18,1,-19,47,1455
-32767,1,-18,-19,28,10090
27683,1,-18,-19,28,1021
-32767,-18,1,-19,9,9562
32767,-18,1,-19,-10,2775
-32767,-18,1,-19,28,6677
32767,-18,1,-19,28,6055
-32767,1,-18,-19,9,3736
11379,1,1,-19,47,8393
-11963,-18,1,-19,28,2002
-19681,-18,-18,-19,28,9731
14719,-18,1,0,28,1078
-32767,-18,1,-19,9,10146
32767,-18,1,0,-10,1474
-32767,-18,1,0,28,8374
32767,1,1,-19,28,4415
-32767,-18,1,-19,9,5075
25456,-18,1,-19,47,7412
-25398,-18,1,-19,47,2793
-4509,-18,1,-19,47,9185
1133,-18,1,-19,28,1455
-32767,-18,-18,0,28,10071
27532,-18,1,-19,28,983
-32767,-18,1,-38,28,9581
32767,-18,-18,-19,47,2699
-32767,-18,-18,-19,65,6639
32767,-18,1,-19,28,6017
-32767,1,1,-19,47,3811
11285,-18,1,-19,9,8449
-12510,1,-18,-19,47,2039
-19756,-18,1,-19,47,9694
14757,-18,1,-19,28,1097
-32767,1,1,-19,28,10165
32767,-18,1,-19,65,1474
-32767,-18,-18,0,28,8280
32767,-18,1,-19,65,4471
-32767,-18,1,-19,28,5131
25400,1,-18,-19,9,7412
-25398,-18,-18,0,28,2756
-4453,-18,-18,-19,65,9185
1133,-18,-18,-19,47,1474
-32767,-18,-18,0,28,10090
27551,1,-18,0,47,965
-32767,-18,-18,-19,28,9543
32767,-18,1,-19,9,2793
-32767,1,-18,-19,28,6658
32767,-18,1,-19,47,6036
-32767,-18,1,-19,28,3755
11134,1,1,-19,47,8412
-12038,-18,-18,0,-10,2020
-20021,-18,1,0,47,9750
14795,1,1,-19,28,1059
-32767,-18,1,-19,28,10165
32767,-18,1,-19,47,1549
-32767,-18,1,0,47,8317
32767,-18,1,-19,28,4358
-32767,-18,1,-19,28,5018
25230,1,1,-19,28,7412
-25266,-18,-18,-19,9,2775
-4528,-18,-18,-19,28,9166
1359,1,1,-19,9,1474
-32767,-18,-18,-19,65,10109
27589,-18,-18,-19,28,965
-32767,-18,-18,-19,65,9543
32767,-18,1,-19,47,2718
-32767,-18,-18,-19,47,6677
32767,-18,-18,-19,28,6130
-32767,-18,-18,-19,28,3736
11134,-18,1,-19,-10,8412
-12114,-18,-18,0,28,2039
-19945,-18,1,-19,47,9713
14719,1,1,-19,9,1115
-32767,-18,1,-19,28,10165
32767,-18,1,-19,47,1511
-32767,-18,1,-19,47,8299
32767,1,1,-19,9,4490
-32767,-18,1,-19,28,5075
25513,-18,1,-19,28,7375
-25210,1,-18,-19,47,2756
-4377,-18,1,-38,28,9204
1114,1,1,0,28,1511
-32767,-18,1,0,28,10127
27419,1,-18,-19,28,965
-32767,-18,1,-19,47,9599
32767,-18,1,-19,28,2812
-32767,-18,1,-19,47,6658
32767,-18,1,0,9,5998
-32767,-18,1,-19,28,3811
11323,-18,1,-19,47,8431
-12133,-18,-18,-19,47,2058
-19794,1,-18,-19,47,9694
14719,1,1,-38,47,1097
-32767,-18,1,-19,28,10184
32767,-18,1,-19,47,1474
-32767,-18,1,-19,47,8280
32767,-18,1,-19,28,4358
-32767,-18,1,-19,47,5112
25570,1,1,-19,28,7469
-25625,-18,-18,-19,28,2756
-4339,-18,-18,-38,28,9147
1001,1,1,-19,28,1474
-32767,-18,1,-19,28,10052
27551,1,1,-19,28,927
-32767,-18,1,-19,-10,9562
32767,-18,19,-19,28,2775
-32767,-18,1,-19,47,6715
32767,1,1,-19,47,6036
-32767,-18,1,-19,47,3811
11455,1,1,0,28,8431
-12340,1,1,-19,28,2058
-19756,-18,1,-19,47,9731
14719,1,1,-19,28,1078
-32767,-18,1,-19,47,10146
32767,-18,1,-19,28,1492
-32767,-18,1,-19,28,8317
32767,-18,1,-19,47,4377
-32767,1,1,-19,-10,5075
25721,-37,1,-19,28,7375
-25644,-18,1,-19,28,2812
-4188,-18,1,-19,9,9204
1001,1,1,-19,28,1474
-32767,-18,-18,-19,28,10071
27325,1,-18,-19,28,965
-32767,-18,1,-19,9,9599
32767,-18,1,-19,9,2624
-32767,-18,-18,-19,47,6677
32767,-18,1,-19,28,6017
-32767,-18,1,-19,47,3830
11681,1,-18,-19,47,8374
-12529,1,1,-19,9,2039
-19454,-18,-18,-19,47,9694
14399,1,-18,-19,47,1078
-32767,1,-18,-19,28,10165
32767,1,1,-19,9,1436
-32767,-18,1,-19,28,8355
32767,1,-18,-19,28,4396
-32767,-18,-18,-19,28,5131
25947,-18,1,-19,47,7337
-26002,-18,-18,-19,9,2831
-3736,-18,-37,-19,47,9109
567,-18,1,-19,47,1530
-32767,-18,-18,-19,47,10071
27155,-18,1,-19,28,946
-32767,-18,-18,-19,47,9637
32767,-18,1,-19,65,2718
-32767,-18,1,-19,28,6753
32767,-18,1,-19,47,5923
-32767,1,1,-19,47,3811
11964,-18,-18,-19,47,8412
-13020,-18,1,-19,47,2039
-19096,-18,-18,-19,28,9694
13965,-18,1,-19,47,1040
-32767,-18,-18,-19,47,10165
32767,1,1,-19,28,1530
-32767,-18,-18,-19,47,8374
32767,-18,-18,-19,65,4264
-32767,-18,-18,-19,9,5169
26230,-18,-18,-19,9,7337
-26134,1,1,-19,28,2850
-3471,1,1,-19,28,9147
435,1,1,-19,65,1492
-32645,1,-18,-19,9,10090
26796,-18,1,-19,9,946
-32767,-18,-18,0,28,9637
32767,-18,1,-19,28,2680
-32767,-18,-18,-19,28,6809
32767,-18,-18,-19,65,6017
-32767,-18,1,-19,47,3830
11908,-18,1,-19,65,8299
-12680,-18,1,0,9,2058
-19152,-37,1,-19,28,9694
14304,-18,1,-19,28,1097
-32767,-18,1,-19,47,10146
32767,1,1,-19,47,1436
-32767,-18,-18,-19,9,8355
32767,1,-18,-19,47,4339
-32767,-18,1,-19,47,5056
25928,-18,-18,-19,28,7337
-25795,-18,1,-19,47,2812
-3773,-18,-18,-19,47,9185
774,1,1,-19,47,1455
-32767,-18,-18,-19,28,10052
27174,-18,1,-19,9,965
-32767,1,1,-19,9,9637
32767,-18,-18,-19,28,2699
-32767,-18,1,-19,9,6677
32767,-18,1,-19,9,6017
-32767,-18,1,-19,28,3811
11474,-18,-18,-19,47,8449
-12359,1,1,-19,28,2039
-19681,-18,-18,-19,28,9713
14455,1,1,0,47,1115
-32767,-18,1,-19,9,10165
32767,1,1,-19,28,1455
-32767,-18,1,0,28,8242
32767,-37,1,-19,28,4434
-32767,1,-18,-19,28,5150
25570,-18,-18,-19,28,7412
-25493,-18,-18,-19,47,2737
-4264,-18,1,0,28,9185
1095,-18,-18,-19,47,1530
-32767,-18,1,-19,47,10127
27551,-18,-18,-19,47,946
-32767,-18,1,-19,9,9562
32767,-18,1,-19,47,2793
-32767,-18,1,0,28,6696
32767,-18,-18,-19,28,5980
-32767,-18,-18,-19,28,3774
11474,-18,1,-19,-10,8393
-12359,-18,-18,-19,28,2039
-19662,-18,-18,-19,-10,9713
14550,-18,-18,-19,28,1078
-32767,1,1,-19,47,10165
32767,1,-18,-19,47,1492
-32767,-18,1,-19,9,8299
32767,-18,1,-19,47,4358
-32767,-18,1,-19,28,5075
25607,-18,-18,-19,9,7431
-25512,-18,-18,-19,28,2775
-4170,-18,-18,-19,28,9166
1152,-18,-18,-19,28,1455
-32767,-18,-18,-19,9,10090
27570,1,1,-19,28,983
-32767,-18,-18,-19,28,9581
32767,-18,1,-19,9,2661
-32767,-18,-18,-19,9,6677
32767,-18,-18,-19,9,5998
-32767,-18,-18,-19,-10,3811
11606,-18,1,-19,47,8431
-12680,1,1,-19,28,2058
-19549,1,1,0,28,9731
14399,-18,1,-19,9,1078
-32767,-18,1,0,28,10184
32767,1,-18,0,9,1436
-32767,-18,-18,-19,28,8336
32767,-18,-18,-19,28,4452
-32767,-18,-18,-19,47,5150
25890,-18,1,-19,47,7337
-25682,-18,1,-19,9,2775
-3811,-18,1,-19,28,9166
680,-18,-18,-19,9,1511
-32767,-18,-18,-19,47,10052
27211,-18,1,-19,-10,965
-32767,-18,1,0,65,9618
32767,-18,1,-19,65,2737
-32767,-18,1,-19,28,6696
32767,-18,1,-19,47,5980
-32767,-18,1,-19,9,3830
12040,-18,-18,0,28,8412
-12718,-18,1,-19,28,2077
-19020,-18,1,-19,47,9675
14116,1,-18,-19,28,1078
-32767,1,1,-19,9,10184
32767,-18,1,-19,-10,1436
-32767,-18,-18,-19,9,8317
32767,-18,1,0,28,4320
-32767,-18,-18,-19,47,5169
25966,-18,-18,-19,9,7356
-25983,-18,1,-19,47,2793
-3736,-18,1,-19,47,9128
661,-18,1,-19,28,1511
-32767,-18,-18,-19,28,10109
27230,1,1,-19,9,946
-32767,-18,-18,-19,28,9618
32767,-18,1,-19,9,2680
-32767,-18,1,-19,9,6790
32767,-18,-18,-19,47,6017
-32767,-18,1,0,47,3811
11795,-18,1,0,28,8393
-12661,-18,1,-19,9,2058
-19379,-18,1,-19,9,9694
14304,1,1,-19,28,1078
-32767,-18,-18,-19,9,10184
32767,-18,1,-19,9,1530
-32767,-18,-18,-19,9,8374
32767,-18,-18,-19,-10,4320
-32767,-18,1,-19,9,5150
25947,-18,1,-19,9,7375
-25851,-18,-18,-19,65,2831
-3811,-18,-18,-19,28,9185
680,-18,1,-19,9,1492
-32767,1,1,-19,28,10071
27098,-18,1,-19,28,983
-32767,-18,1,-19,28,9599
32767,-18,1,-19,28,2680
-32767,-18,1,0,9,6734
32767,1,1,-19,28,6017
-32767,-18,1,-19,9,3811
11851,-18,1,-19,9,8355
-12586,1,1,0,47,2039
-19171,-18,-18,-19,47,9694
14323,-18,1,-19,47,1097
-32767,-18,1,-19,47,10165
32767,-18,1,0,28,1398
-32767,-18,-18,-19,28,8393
32767,-18,1,-19,47,4339
-32767,1,1,0,47,5150
26023,-18,1,-19,47,7356
-25983,-18,1,-19,28,2793
-3679,-18,-18,-19,9,9166
567,-18,1,-19,28,1511
-32767,-18,1,-19,9,10052
27155,1,1,-19,9,946
-32767,-18,-18,0,9,9618
32767,1,-18,-19,28,2699
-32767,-18,1,-19,47,6771
32767,-18,-18,0,47,5885
-32767,1,1,0,47,3830
12115,-18,1,-19,47,8374
-12982,-18,-18,-19,28,2077
-19039,1,-18,-19,9,9694
14116,1,1,-19,47,1078
-32767,1,-18,-19,28,10184
32767,-18,1,-19,47,1492
-32767,-18,1,-19,9,8374
32767,-18,-18,-19,28,4283
-32767,-18,-18,-19,47,5188
26306,-18,-18,-19,47,7337
-26059,1,-18,-19,28,2831
-3434,-18,-18,0,28,9109
303,-18,-18,0,28,1511
-32569,-18,-18,-19,28,10052
26928,1,1,-19,47,965
-32767,1,19,-19,47,9618
32767,1,1,-19,9,2680
-32767,-18,1,-19,28,6790
32767,1,-18,0,28,5942
-32767,-18,19,-19,9,3830
12323,1,19,-19,9,8355
-12850,-18,1,0,28,2096
-18926,1,-18,-19,47,9713
13908,-18,1,-19,9,1115
-32767,-18,1,-19,28,10165
32767,-18,-18,-19,28,1398
-32767,-18,1,-19,28,8431
32767,1,1,-19,9,4358
-32767,-18,1,0,28,5169
26268,-18,1,-19,28,7299
-26191,-18,1,-19,47,2831
-3339,-18,1,0,28,9128
265,1,-18,-19,28,1511
-32550,-18,-18,-19,47,10014
26891,-18,1,-19,28,965
-32767,-18,1,-19,28,9637
32767,-18,1,-19,28,2643
-32767,-18,1,0,28,6734
32767,-18,-18,-19,47,5923
-32767,-18,1,-19,9,3887
12247,-18,-18,-19,28,8412
-12982,-18,-18,-19,47,2077
-18775,-18,1,0,9,9656
14040,-18,1,-19,9,1115
-32767,-18,-18,-19,28,10165
32767,-18,1,-19,28,1436
-32767,-18,-18,-19,28,8355
32767,1,-18,-19,9,4377
-32767,-18,-18,-19,28,5225
26306,1,1,0,28,7337
-26021,-18,1,-19,28,2812
-3377,-18,-18,-19,28,9128
416,-18,1,-19,28,1530
-32588,-18,1,-19,28,10109
26909,1,1,-19,9,965
-32767,1,-18,-19,9,9637
32767,1,1,-19,28,2699
-32767,1,1,0,9,6753
